CRSE_ID,CRSE_OFFER_NBR,CRSE_EFFDT,SUBJECT,CRSE_CODE,COURSE_TITLE_LONG,ACAD_ORG_MAU_DESCRFORMAL,ACAD_ORG_U1_DESCRFORMAL,RQRMNT_GROUP,EFFDT,DESCR254A,RQRMNT_USEAGE,RQRMNT_LIST_SEQ,RQ_CONNECT_TYPE,MIN_CRSES_REQD,MIN_UNITS_REQD,GRADE_POINTS_MIN,GPA_REQUIRED,RQ_LINE_KEY_NBR,RQ_GRP_LINE_NBR,RQ_GRP_LINE_TYPE,REQUIREMENT,REQUISITE_TYPE,SSR_DESCR80,RQDET_CRSE_ID,RQDET_CRSE,RQ_CONNECT,PARENTHESIS,MIN_CRSES_REQD,MIN_UNITS_REQD,CONDITION_CODE,CONDITION_OPERATOR,CONDITION_DATA,DESCR,RQRMNT_USEAGE,RQRMNT_LIST_SEQ,RQ_CONNECT_TYPE,MIN_CRSES_REQD,MIN_UNITS_REQD,GRADE_POINTS_MIN,GPA_REQUIRED,RQ_LINE_KEY_NBR,RQ_LINE_DET_SEQ,RQ_LINE_DET_TYPE,COURSE_LIST,CONDITION_CODE,CONDITION_OPERATOR,CONDITION_DATA,CourseList
118645,1,00:00.0,FSC,493,Professional Internship in Food Science,College of Agriculture and Natural Resources,Food Science and Human Nutrition CANR,602265,00:00.0,"Restrictions: Open to juniors or seniors in the Food Science major.  Approval of department; application required.  A student may earn 6 credits in all enrollments for any or all of these courses: ABM 493, AEE 493, ANR 493, ANS 493, CMP 493, CSS 493,",ENR,1,OR,0,0,0,0,1,10,RQ,3499,CO, , ,, ,(,0,0, , , ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,2,CLST,8034,NA,EQ, ,"EEM 493 (121710-College of Agriculture and Natural Resources Agricultural, Food, and Resource Economics), ESA 493 (121967-College of Agriculture and Natural Resources Community Sustainability), FOR 493 (125249-College of Agriculture and Natural Resources Forestry), IDES 493 (119097-College of Agriculture and Natural Resources School of Planning, Design and Construction CANR), LA 493 (119784-College of Agriculture and Natural Resources School of Planning, Design and Construction CANR), PDC 493 (124511-College of Agriculture and Natural Resources School of Planning, Design and Construction CANR), TSM 493 (123530-College of Agriculture and Natural Resources Biosystems and Agricultural Engineering), AEE 493 (116511-College of Agriculture and Natural Resources Community Sustainability)"
118645,1,00:00.0,FSC,493,Professional Internship in Food Science,College of Agriculture and Natural Resources,Food Science and Human Nutrition CANR,602265,00:00.0,"Restrictions: Open to juniors or seniors in the Food Science major.  Approval of department; application required.  A student may earn 6 credits in all enrollments for any or all of these courses: ABM 493, AEE 493, ANR 493, ANS 493, CMP 493, CSS 493,",ENR,1,OR,0,0,0,0,2,20,COND, , ,Honors Students, ,,AND,),0,0,PL,IN,116,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
118645,1,00:00.0,FSC,493,Professional Internship in Food Science,College of Agriculture and Natural Resources,Food Science and Human Nutrition CANR,602265,00:00.0,"Restrictions: Open to juniors or seniors in the Food Science major.  Approval of department; application required.  A student may earn 6 credits in all enrollments for any or all of these courses: ABM 493, AEE 493, ANR 493, ANS 493, CMP 493, CSS 493,",ENR,1,OR,0,0,0,0,3,30,RQ,3499,CO, , ,,OR,(,0,0, , , ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,CLST,8006,NA,EQ, ,"AFRE 493 (116282-College of Agriculture and Natural Resources Agricultural, Food, and Resource Economics), HRT 493 (119296-College of Agriculture and Natural Resources Horticulture), PKG 493 (121583-College of Agriculture and Natural Resources School of Packaging), PLP 493 (121604-College of Agriculture and Natural Resources Plant, Soil and Microbial Sciences), EEM 493 (121710-College of Agriculture and Natural Resources Agricultural, Food, and Resource Economics), ANR 493 (116748-College of Agriculture and Natural Resources CANR Office of Academic and Student Affairs), ANS 493 (116822-College of Agriculture and Natural Resources Animal Science), CMP 493 (117078-College of Agriculture and Natural Resources School of Planning, Design and Construction CANR), CSS 493 (117814-College of Agriculture and Natural Resources Plant, Soil and Microbial Sciences), CSUS 493 (121743-College of Agriculture and Natural Resources Community Sustainability), FIM 493 (118504-College of Agriculture and Nat"
118645,1,00:00.0,FSC,493,Professional Internship in Food Science,College of Agriculture and Natural Resources,Food Science and Human Nutrition CANR,602265,00:00.0,"Restrictions: Open to juniors or seniors in the Food Science major.  Approval of department; application required.  A student may earn 6 credits in all enrollments for any or all of these courses: ABM 493, AEE 493, ANR 493, ANS 493, CMP 493, CSS 493,",ENR,1,OR,0,0,0,0,3,30,RQ,3499,CO, , ,,OR,(,0,0, , , ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,2,CLST,8034,NA,EQ, ,"EEM 493 (121710-College of Agriculture and Natural Resources Agricultural, Food, and Resource Economics), ESA 493 (121967-College of Agriculture and Natural Resources Community Sustainability), FOR 493 (125249-College of Agriculture and Natural Resources Forestry), IDES 493 (119097-College of Agriculture and Natural Resources School of Planning, Design and Construction CANR), LA 493 (119784-College of Agriculture and Natural Resources School of Planning, Design and Construction CANR), PDC 493 (124511-College of Agriculture and Natural Resources School of Planning, Design and Construction CANR), TSM 493 (123530-College of Agriculture and Natural Resources Biosystems and Agricultural Engineering), AEE 493 (116511-College of Agriculture and Natural Resources Community Sustainability)"
118645,1,00:00.0,FSC,493,Professional Internship in Food Science,College of Agriculture and Natural Resources,Food Science and Human Nutrition CANR,602265,00:00.0,"Restrictions: Open to juniors or seniors in the Food Science major.  Approval of department; application required.  A student may earn 6 credits in all enrollments for any or all of these courses: ABM 493, AEE 493, ANR 493, ANS 493, CMP 493, CSS 493,",ENR,1,OR,0,0,0,0,4,40,COND, , ,Juniors or Seniors, ,,AND, ,0,0,TBL,EQ,164,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
118645,1,00:00.0,FSC,493,Professional Internship in Food Science,College of Agriculture and Natural Resources,Food Science and Human Nutrition CANR,602265,00:00.0,"Restrictions: Open to juniors or seniors in the Food Science major.  Approval of department; application required.  A student may earn 6 credits in all enrollments for any or all of these courses: ABM 493, AEE 493, ANR 493, ANS 493, CMP 493, CSS 493,",ENR,1,OR,0,0,0,0,5,50,COND, , ,Food Science Major, ,,AND,),0,0,PL,IN,329,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
118654,1,00:00.0,FSC,891,Selected Topics in Food Science,College of Agriculture and Natural Resources,Food Science and Human Nutrition CANR,602286,00:00.0,Restrictions: Open only to graduate students in the Food Science major or Human Nutrition major.    ,ENR,1,AND,0,0,0,0,1,10,COND, , ,Graduate students in the Food Science major or Human Nutrition major, ,, , ,0,0,PL,IN,457,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
118655,1,00:00.0,FSC,892,Food Science Seminar,College of Agriculture and Natural Resources,Food Science and Human Nutrition CANR,602287,00:00.0,Restrictions: Open to graduate students in the Department of Food Science and Human Nutrition.    ,ENR,1,AND,0,0,0,0,1,10,COND, , ,Graduate students in Dept Food Science and Human Nutrition majo, ,, , ,0,0,PL,IN,457,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
118657,1,00:00.0,FSC,899,Master's Thesis Research,College of Agriculture and Natural Resources,Food Science and Human Nutrition CANR,602289,00:00.0,Restrictions: Open only to master's students in the Food Science major.    ,ENR,1,AND,0,0,0,0,1,10,COND, , ,Master's students in the Food Science major, ,, , ,0,0,PL,IN,458,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
118658,1,00:00.0,FSC,999,Doctoral Dissertation Research,College of Agriculture and Natural Resources,Food Science and Human Nutrition CANR,602290,00:00.0,Restrictions: Open to doctoral students in the Food Science major.    ,ENR,1,AND,0,0,0,0,1,10,COND, , ,Food Science Doctoral Students, ,, , ,0,0,PL,IN,459,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
118660,1,00:00.0,AFRE,222,Sales for the Bioeconomy,College of Agriculture and Natural Resources,"Agricultural, Food, and Resource Economics",600024,00:00.0,"Prerequisite: AFRE 100 or EC 201.  Restrictions: Open to sophomores or juniors or seniors. Semester Alias: FSM 320, ABM 222.",ENR,1,OR,0,0,0,0,1,10,COND, , ,Honors Student, ,, , ,0,0,PL,IN,116,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
118660,1,00:00.0,AFRE,222,Sales for the Bioeconomy,College of Agriculture and Natural Resources,"Agricultural, Food, and Resource Economics",600024,00:00.0,"Prerequisite: AFRE 100 or EC 201.  Restrictions: Open to sophomores or juniors or seniors. Semester Alias: FSM 320, ABM 222.",ENR,1,OR,0,0,0,0,2,20,CRSE, ,PRE,AFRE 100,116268,"AFRE 100 (116268-College of Agriculture and Natural Resources Agricultural, Food, and Resource Economics)",OR, ,0,0, , , ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
118660,1,00:00.0,AFRE,222,Sales for the Bioeconomy,College of Agriculture and Natural Resources,"Agricultural, Food, and Resource Economics",600024,00:00.0,"Prerequisite: AFRE 100 or EC 201.  Restrictions: Open to sophomores or juniors or seniors. Semester Alias: FSM 320, ABM 222.",ENR,1,OR,0,0,0,0,3,30,CRSE, ,PRE,EC 201,117915,EC 201 (117915-College of Social Science Economics),OR, ,0,0, , , ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
118663,1,00:00.0,AFRE,300,Public Policy Analysis,College of Agriculture and Natural Resources,"Agricultural, Food, and Resource Economics",600028,00:00.0,"Prerequisite: (AFRE 100) and (EC 201 or EC 202). Restrictions: Open to juniors or seniors. Semester Alias: FSM 421, ABM 400. ",ENR,1,OR,0,0,0,0,1,10,COND, , ,Honors Studnt, ,, ,(,0,0,PL,IN,116,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
118663,1,00:00.0,AFRE,300,Public Policy Analysis,College of Agriculture and Natural Resources,"Agricultural, Food, and Resource Economics",600028,00:00.0,"Prerequisite: (AFRE 100) and (EC 201 or EC 202). Restrictions: Open to juniors or seniors. Semester Alias: FSM 421, ABM 400. ",ENR,1,OR,0,0,0,0,2,20,RQ,1967,CO, , ,,AND,),0,0, , , ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,CLST,7274,NA,EQ, ,"FSM 421 (105225-College of Agriculture and Natural Resources Agricultural, Food, and Resource Economics)"
118663,1,00:00.0,AFRE,300,Public Policy Analysis,College of Agriculture and Natural Resources,"Agricultural, Food, and Resource Economics",600028,00:00.0,"Prerequisite: (AFRE 100) and (EC 201 or EC 202). Restrictions: Open to juniors or seniors. Semester Alias: FSM 421, ABM 400. ",ENR,1,OR,0,0,0,0,3,30,RQ,1541,PRE, , ,,OR,(,0,0, , , ,AFRE 300,ENR,1,OR,0,0,0,0,1,1,CLST,4798,NA,EQ, ,"EC 201 (117915-College of Social Science Economics), EC 202 (117917-College of Social Science Economics)"
118663,1,00:00.0,AFRE,300,Public Policy Analysis,College of Agriculture and Natural Resources,"Agricultural, Food, and Resource Economics",600028,00:00.0,"Prerequisite: (AFRE 100) and (EC 201 or EC 202). Restrictions: Open to juniors or seniors. Semester Alias: FSM 421, ABM 400. ",ENR,1,OR,0,0,0,0,3,30,RQ,1541,PRE, , ,,OR,(,0,0, , , ,AFRE 300,ENR,1,OR,0,0,0,0,3,1,COND, ,TBL,EQ,164,
118663,1,00:00.0,AFRE,300,Public Policy Analysis,College of Agriculture and Natural Resources,"Agricultural, Food, and Resource Economics",600028,00:00.0,"Prerequisite: (AFRE 100) and (EC 201 or EC 202). Restrictions: Open to juniors or seniors. Semester Alias: FSM 421, ABM 400. ",ENR,1,OR,0,0,0,0,3,30,RQ,1541,PRE, , ,,OR,(,0,0, , , ,AFRE 300,ENR,1,OR,0,0,0,0,4,1,CLST,8244,NA,EQ, ,"AFRE 100 (116268-College of Agriculture and Natural Resources Agricultural, Food, and Resource Economics)"
118663,1,00:00.0,AFRE,300,Public Policy Analysis,College of Agriculture and Natural Resources,"Agricultural, Food, and Resource Economics",600028,00:00.0,"Prerequisite: (AFRE 100) and (EC 201 or EC 202). Restrictions: Open to juniors or seniors. Semester Alias: FSM 421, ABM 400. ",ENR,1,OR,0,0,0,0,4,40,RQ,1967,PRE, , ,,AND,),0,0, , , ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,CLST,7274,NA,EQ, ,"FSM 421 (105225-College of Agriculture and Natural Resources Agricultural, Food, and Resource Economics)"
118677,1,00:00.0,FW,364,Ecological Problem Solving,College of Agriculture and Natural Resources,Fisheries and Wildlife,602295,00:00.0,Prerequisite: ((MTH 124 or concurrently) or (MTH 132 or concurrently) or (LB 118 or concurrently)) and (STT 224 or STT 231 or STT 421) and (IBIO 355 or BE 230)    ,ENR,1,OR,0,0,0,0,1,10,COND, , , , ,, , ,0,0,PL,IN,116,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
118677,1,00:00.0,FW,364,Ecological Problem Solving,College of Agriculture and Natural Resources,Fisheries and Wildlife,602295,00:00.0,Prerequisite: ((MTH 124 or concurrently) or (MTH 132 or concurrently) or (LB 118 or concurrently)) and (STT 224 or STT 231 or STT 421) and (IBIO 355 or BE 230)    ,ENR,1,OR,0,0,0,0,2,20,RQ,3805,CO, , ,,OR,(,0,0, , , ,FW 364-1,ENR,1,AND,0,0,0,0,1,1,CLST,5601,NA,EQ, ,"MTH 124 (120647-College of Natural Science Mathematics), MTH 132 (120650-College of Natural Science Mathematics), LB 118 (119792-Lyman Briggs College Lyman Briggs Dean)"
118677,1,00:00.0,FW,364,Ecological Problem Solving,College of Agriculture and Natural Resources,Fisheries and Wildlife,602295,00:00.0,Prerequisite: ((MTH 124 or concurrently) or (MTH 132 or concurrently) or (LB 118 or concurrently)) and (STT 224 or STT 231 or STT 421) and (IBIO 355 or BE 230)    ,ENR,1,OR,0,0,0,0,3,30,RQ,3806,PRE, , ,,AND,),0,0, , , ,FW 364-2,ENR,1,AND,0,0,0,0,1,1,CLST,6955,NA,EQ, ,"STT 224 (123866-College of Natural Science Statistics and Probability), FW 224 (123866-College of Natural Science Statistics and Probability), STT 231 (122393-College of Natural Science Statistics and Probability), STT 421 (122395-College of Natural Science Statistics and Probability)"
118677,1,00:00.0,FW,364,Ecological Problem Solving,College of Agriculture and Natural Resources,Fisheries and Wildlife,602295,00:00.0,Prerequisite: ((MTH 124 or concurrently) or (MTH 132 or concurrently) or (LB 118 or concurrently)) and (STT 224 or STT 231 or STT 421) and (IBIO 355 or BE 230)    ,ENR,1,OR,0,0,0,0,3,30,RQ,3806,PRE, , ,,AND,),0,0, , , ,FW 364-2,ENR,1,AND,0,0,0,0,2,1,CLST,6961,NA,EQ, ,"IBIO 355 (122970-College of Natural Science Integrative Biology), PLB 355 (122970-College of Natural Science Integrative Biology), BE 230 (117091-College of Agriculture and Natural Resources Biosystems and Agricultural Engineering)"
118678,1,00:00.0,FW,410,Upland Ecology and Management,College of Agriculture and Natural Resources,Fisheries and Wildlife,602296,00:00.0,Prerequisite: (IBIO 355 or FOR 404) or completion of Tier I writing requirement    ,ENR,1,OR,0,0,0,0,1,10,COND, , ,Honors, ,, , ,0,0,PL,IN,116,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
118678,1,00:00.0,FW,410,Upland Ecology and Management,College of Agriculture and Natural Resources,Fisheries and Wildlife,602296,00:00.0,Prerequisite: (IBIO 355 or FOR 404) or completion of Tier I writing requirement    ,ENR,1,OR,0,0,0,0,2,20,CRSE, ,PRE,IBIO 355,122970,PLB 355 (122970-College of Natural Science Integrative Biology),OR, ,0,0, , , ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
118678,1,00:00.0,FW,410,Upland Ecology and Management,College of Agriculture and Natural Resources,Fisheries and Wildlife,602296,00:00.0,Prerequisite: (IBIO 355 or FOR 404) or completion of Tier I writing requirement    ,ENR,1,OR,0,0,0,0,3,30,CRSE, ,PRE, ,118535,FOR 340 (118535-College of Agriculture and Natural Resources Forestry),OR, ,0,0, , , ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
118678,1,00:00.0,FW,410,Upland Ecology and Management,College of Agriculture and Natural Resources,Fisheries and Wildlife,602296,00:00.0,Prerequisite: (IBIO 355 or FOR 404) or completion of Tier I writing requirement    ,ENR,1,OR,0,0,0,0,4,40,RQ,2083,PRE, , ,,OR, ,0,0, , , ,Tier I Writing Requirement,ENR,1,AND,0,0,0,0,1,1,CLST,4, , , ,"WRA 101 (125835-College of Arts and Letters Writing, Rhetoric, and Cultures), WRA 195H (116999-College of Arts and Letters Writing, Rhetoric, and Cultures), LB 133 (119797-Lyman Briggs College Lyman Briggs Dean), MC 111 (120116-James Madison College James Madison College Dean), MC 112 (120117-James Madison College James Madison College Dean), RCAH 111 (123305-Residential College in Arts and Humanities Residential College in Arts and Humanities Dean), AL 110 (126059-College of Arts and Letters Arts and Letters Dean)"
118678,1,00:00.0,FW,410,Upland Ecology and Management,College of Agriculture and Natural Resources,Fisheries and Wildlife,602296,00:00.0,Prerequisite: (IBIO 355 or FOR 404) or completion of Tier I writing requirement    ,ENR,1,OR,0,0,0,0,4,40,RQ,2083,PRE, , ,,OR, ,0,0, , , ,Tier I Writing Requirement,ENR,1,AND,0,0,0,0,1,2,CLST,7880,NA,EQ, ,"WRA 110 (116990-College of Arts and Letters Writing, Rhetoric, and Cultures), WRA 195H (116999-College of Arts and Letters Writing, Rhetoric, and Cultures), LB 133 (119797-Lyman Briggs College Lyman Briggs Dean), AL 192 (116554-College of Arts and Letters Arts and Letters Dean), AL 192H (116555-College of Arts and Letters Arts and Letters Dean), WRA 115 (116991-College of Arts and Letters Writing, Rhetoric, and Cultures), WRA 120 (116992-College of Arts and Letters Writing, Rhetoric, and Cultures), WRA 125 (116993-College of Arts and Letters Writing, Rhetoric, and Cultures), WRA 130 (116994-College of Arts and Letters Writing, Rhetoric, and Cultures), WRA 135 (116995-College of Arts and Letters Writing, Rhetoric, and Cultures), WRA 140 (116996-College of Arts and Letters Writing, Rhetoric, and Cultures), WRA 145 (116997-College of Arts and Letters Writing, Rhetoric, and Cultures), WRA 150 (116998-College of Arts and Letters Writing, Rhetoric, and Cultures)"
118678,1,00:00.0,FW,410,Upland Ecology and Management,College of Agriculture and Natural Resources,Fisheries and Wildlife,602296,00:00.0,Prerequisite: (IBIO 355 or FOR 404) or completion of Tier I writing requirement    ,ENR,1,OR,0,0,0,0,4,40,RQ,2083,PRE, , ,,OR, ,0,0, , , ,Tier I Writing Requirement,ENR,1,AND,0,0,0,0,1,7,CLST,4,NA,EQ, ,"WRA 101 (125835-College of Arts and Letters Writing, Rhetoric, and Cultures), WRA 195H (116999-College of Arts and Letters Writing, Rhetoric, and Cultures), LB 133 (119797-Lyman Briggs College Lyman Briggs Dean), MC 111 (120116-James Madison College James Madison College Dean), MC 112 (120117-James Madison College James Madison College Dean), RCAH 111 (123305-Residential College in Arts and Humanities Residential College in Arts and Humanities Dean), AL 110 (126059-College of Arts and Letters Arts and Letters Dean)"
118678,1,00:00.0,FW,410,Upland Ecology and Management,College of Agriculture and Natural Resources,Fisheries and Wildlife,602296,00:00.0,Prerequisite: (IBIO 355 or FOR 404) or completion of Tier I writing requirement    ,ENR,1,OR,0,0,0,0,4,40,RQ,2083,PRE, , ,,OR, ,0,0, , , ,Tier I Writing Requirement,ENR,1,AND,0,0,0,0,1,8,CLST,7880,NA,EQ, ,"WRA 110 (116990-College of Arts and Letters Writing, Rhetoric, and Cultures), WRA 195H (116999-College of Arts and Letters Writing, Rhetoric, and Cultures), LB 133 (119797-Lyman Briggs College Lyman Briggs Dean), AL 192 (116554-College of Arts and Letters Arts and Letters Dean), AL 192H (116555-College of Arts and Letters Arts and Letters Dean), WRA 115 (116991-College of Arts and Letters Writing, Rhetoric, and Cultures), WRA 120 (116992-College of Arts and Letters Writing, Rhetoric, and Cultures), WRA 125 (116993-College of Arts and Letters Writing, Rhetoric, and Cultures), WRA 130 (116994-College of Arts and Letters Writing, Rhetoric, and Cultures), WRA 135 (116995-College of Arts and Letters Writing, Rhetoric, and Cultures), WRA 140 (116996-College of Arts and Letters Writing, Rhetoric, and Cultures), WRA 145 (116997-College of Arts and Letters Writing, Rhetoric, and Cultures), WRA 150 (116998-College of Arts and Letters Writing, Rhetoric, and Cultures)"
